tourney_id,tourney_name,surface,draw_size,tourney_level,tourney_date,match_num,winner_id,winner_seed,winner_entry,winner_name,winner_hand,winner_ht,winner_ioc,winner_age,loser_id,loser_seed,loser_entry,loser_name,loser_hand,loser_ht,loser_ioc,loser_age,score,best_of,round,minutes,w_ace,w_df,w_svpt,w_1stIn,w_1stWon,w_2ndWon,w_SvGms,w_bpSaved,w_bpFaced,l_ace,l_df,l_svpt,l_1stIn,l_1stWon,l_2ndWon,l_SvGms,l_bpSaved,l_bpFaced,winner_rank,winner_rank_points,loser_rank,loser_rank_points
2023-800,Adelaide 1,Hard,32,P,20230102,277,211533,7.0,,Jelena Ostapenko,R,177.0,LAT,25.5,201662,,,Karolina Pliskova,R,184.0,CZE,30.7,6-1 6-3,3,R32,66.0,1.0,2.0,52.0,31.0,23.0,11.0,8.0,1.0,2.0,3.0,3.0,47.0,33.0,18.0,4.0,8.0,3.0,8.0,18.0,1986.0,31.0,1426.0
2023-800,Adelaide 1,Hard,32,P,20230102,276,201593,,,Irina Camelia Begu,R,181.0,ROU,32.3,201603,,Q,Shelby Rogers,R,175.0,USA,30.2,3-6 7-6(5) 6-1,3,R32,157.0,3.0,7.0,88.0,51.0,33.0,17.0,13.0,6.0,11.0,1.0,5.0,95.0,56.0,36.0,13.0,15.0,3.0,10.0,34.0,1347.0,47.0,1065.0
2023-800,Adelaide 1,Hard,32,P,20230102,275,215370,,SR,Bianca Andreescu,R,170.0,CAN,22.5,202469,,WC,Garbine Muguruza,R,182.0,ESP,29.2,0-6 7-6(3) 6-1,3,R32,133.0,3.0,4.0,85.0,57.0,38.0,10.0,13.0,6.0,11.0,2.0,0.0,85.0,54.0,34.0,14.0,12.0,3.0,7.0,46.0,1066.0,55.0,923.0
2023-800,Adelaide 1,Hard,32,P,20230102,274,206368,4.0,,Veronika Kudermetova,R,175.0,RUS,25.6,216153,,,Amanda Anisimova,R,180.0,USA,21.3,6-3 6-0,3,R32,75.0,7.0,1.0,46.0,31.0,21.0,9.0,7.0,3.0,4.0,0.0,1.0,59.0,39.0,15.0,9.0,8.0,3.0,9.0,9.0,2795.0,23.0,1746.0
2023-800,Adelaide 1,Hard,32,P,20230102,273,214954,,SR,Marketa Vondrousova,L,173.0,CZE,23.5,206420,8.0,,Ekaterina Alexandrova,R,175.0,RUS,28.1,4-6 6-3 6-2,3,R32,136.0,6.0,5.0,114.0,89.0,56.0,13.0,14.0,13.0,16.0,5.0,17.0,102.0,54.0,36.0,19.0,13.0,10.0,15.0,92.0,662.0,19.0,1910.0
2023-800,Adelaide 1,Hard,32,P,20230102,272,201466,,,Kaia Kanepi,R,181.0,EST,37.5,205925,,,Aliaksandra Sasnovich,R,174.0,BLR,28.7,4-6 6-1 6-4,3,R32,123.0,6.0,0.0,77.0,46.0,37.0,15.0,14.0,3.0,5.0,3.0,1.0,85.0,49.0,31.0,18.0,13.0,1.0,5.0,32.0,1380.0,30.0,1428.0
2023-800,Adelaide 1,Hard,32,P,20230102,271,214643,,,Liudmila Samsonova,R,180.0,RUS,24.1,201533,,,Shuai Zhang,R,177.0,CHN,33.9,5-7 6-3 6-0,3,R32,119.0,17.0,3.0,96.0,55.0,36.0,24.0,14.0,4.0,7.0,2.0,3.0,79.0,49.0,27.0,15.0,13.0,7.0,13.0,20.0,1910.0,25.0,1600.0
2023-1049,Auckland,Hard,32,I,20230102,300,221103,1.0,,Coco Gauff,R,175.0,USA,18.8,214119,,Q,Rebeka Masarova,R,186.0,ESP,23.4,6-1 6-1,3,F,75.0,5.0,3.0,66.0,44.0,31.0,10.0,7.0,10.0,10.0,3.0,2.0,49.0,34.0,19.0,2.0,7.0,5.0,10.0,7.0,3646.0,130.0,476.0
2023-1049,Auckland,Hard,32,I,20230102,299,221103,1.0,,Coco Gauff,R,175.0,USA,18.8,203575,7.0,,Danka Kovinic,R,169.0,MNE,28.1,6-0 6-2,3,SF,73.0,2.0,3.0,45.0,33.0,23.0,5.0,7.0,3.0,4.0,3.0,4.0,62.0,31.0,14.0,12.0,7.0,9.0,15.0,7.0,3646.0,60.0,879.0
2023-1049,Auckland,Hard,32,I,20230102,298,214119,,Q,Rebeka Masarova,R,186.0,ESP,23.4,204434,,Q,Ysaline Bonaventure,L,178.0,BEL,28.3,6-3 6-3,3,SF,67.0,9.0,1.0,51.0,38.0,29.0,6.0,9.0,2.0,3.0,0.0,3.0,53.0,27.0,16.0,12.0,9.0,2.0,6.0,130.0,476.0,95.0,651.0
2023-1049,Auckland,Hard,32,I,20230102,297,221103,1.0,,Coco Gauff,R,175.0,USA,18.8,202684,,,Lin Zhu,R,173.0,CHN,28.9,6-3 6-2,3,QF,76.0,8.0,2.0,47.0,28.0,25.0,11.0,9.0,0.0,0.0,1.0,1.0,62.0,44.0,25.0,9.0,8.0,10.0,13.0,7.0,3646.0,84.0,712.0
2023-1049,Auckland,Hard,32,I,20230102,296,203575,7.0,,Danka Kovinic,R,169.0,MNE,28.1,214149,,Q,Viktoria Hruncakova,R,,SVK,24.6,6-3 6-2,3,QF,70.0,8.0,1.0,49.0,37.0,27.0,11.0,9.0,0.0,0.0,2.0,6.0,56.0,29.0,22.0,9.0,8.0,6.0,9.0,60.0,879.0,134.0,467.0
2023-1049,Auckland,Hard,32,I,20230102,295,204434,,Q,Ysaline Bonaventure,L,178.0,BEL,28.3,220367,3.0,,Leylah Fernandez,L,168.0,CAN,20.3,6-4 6-2,3,QF,69.0,1.0,4.0,56.0,32.0,23.0,14.0,9.0,5.0,6.0,3.0,4.0,58.0,40.0,24.0,7.0,9.0,4.0,8.0,95.0,651.0,40.0,1193.0
2023-1049,Auckland,Hard,32,I,20230102,294,214119,,Q,Rebeka Masarova,R,186.0,ESP,23.4,214096,,,Karolina Muchova,R,178.0,CZE,26.3,7-6(4) 7-6(2),3,QF,124.0,3.0,4.0,88.0,59.0,45.0,15.0,12.0,3.0,4.0,1.0,0.0,77.0,55.0,40.0,11.0,12.0,1.0,2.0,130.0,476.0,151.0,416.0
2023-1049,Auckland,Hard,32,I,20230102,293,221103,1.0,,Coco Gauff,R,175.0,USA,18.8,213550,,WC,Sofia Kenin,R,170.0,USA,24.1,6-4 6-4,3,R16,83.0,9.0,2.0,62.0,43.0,33.0,9.0,10.0,6.0,7.0,1.0,0.0,72.0,43.0,30.0,12.0,10.0,4.0,7.0,7.0,3646.0,227.0,284.0
2023-1049,Auckland,Hard,32,I,20230102,292,202684,,,Lin Zhu,R,173.0,CHN,28.9,200748,,WC,Venus Williams,R,185.0,USA,42.5,3-6 6-2 7-5,3,R16,143.0,3.0,2.0,93.0,60.0,36.0,14.0,14.0,8.0,14.0,3.0,4.0,89.0,56.0,30.0,14.0,15.0,6.0,14.0,84.0,712.0,1003.0,13.0
2023-1049,Auckland,Hard,32,I,20230102,291,214149,,Q,Viktoria Hruncakova,R,,SVK,24.6,221054,,,Emma Raducanu,R,175.0,GBR,20.1,0-6 7-5 RET,3,R16,94.0,3.0,3.0,63.0,37.0,19.0,13.0,9.0,7.0,11.0,4.0,1.0,51.0,35.0,25.0,7.0,10.0,3.0,5.0,134.0,467.0,78.0,755.0
2023-1049,Auckland,Hard,32,I,20230102,290,203575,7.0,,Danka Kovinic,R,169.0,MNE,28.1,201616,,,Lauren Davis,R,157.0,USA,29.2,4-6 6-3 6-2,3,R16,136.0,3.0,2.0,100.0,60.0,41.0,23.0,14.0,8.0,10.0,2.0,4.0,68.0,42.0,27.0,14.0,13.0,0.0,4.0,60.0,879.0,87.0,706.0
2023-1049,Auckland,Hard,32,I,20230102,289,204434,,Q,Ysaline Bonaventure,L,178.0,BEL,28.3,201606,8.0,,Rebecca Marino,R,183.0,CAN,32.0,3-6 6-3 6-3,3,R16,87.0,4.0,3.0,69.0,43.0,32.0,17.0,13.0,3.0,5.0,16.0,3.0,86.0,61.0,41.0,9.0,14.0,5.0,9.0,95.0,651.0,63.0,859.0
2023-1049,Auckland,Hard,32,I,20230102,288,220367,3.0,,Leylah Fernandez,L,168.0,CAN,20.3,211814,,,Julia Grabher,R,170.0,AUT,26.5,6-0 6-1,3,R16,45.0,2.0,1.0,34.0,20.0,17.0,11.0,7.0,0.0,0.0,1.0,1.0,38.0,25.0,9.0,5.0,6.0,5.0,10.0,40.0,1193.0,82.0,729.0
2023-1049,Auckland,Hard,32,I,20230102,287,214096,,,Karolina Muchova,R,178.0,CZE,26.3,211817,,Q,Elena Gabriela Ruse,R,,ROU,25.1,6-4 6-1,3,R16,82.0,2.0,0.0,47.0,31.0,23.0,11.0,8.0,0.0,0.0,2.0,7.0,62.0,34.0,20.0,13.0,9.0,5.0,9.0,151.0,416.0,116.0,547.0
2023-1049,Auckland,Hard,32,I,20230102,286,214119,,Q,Rebeka Masarova,R,186.0,ESP,23.4,215020,,,Anna Blinkova,R,179.0,RUS,24.3,6-1 6-4,3,R16,69.0,10.0,1.0,47.0,33.0,26.0,9.0,9.0,2.0,3.0,2.0,6.0,56.0,35.0,19.0,10.0,8.0,5.0,9.0,130.0,476.0,73.0,794.0
2023-1049,Auckland,Hard,32,I,20230102,285,221103,1.0,,Coco Gauff,R,175.0,USA,18.8,213583,,,Tatjana Maria,R,172.0,GER,35.4,6-4 6-1,3,R32,82.0,1.0,2.0,53.0,30.0,21.0,14.0,9.0,4.0,6.0,1.0,3.0,72.0,46.0,24.0,10.0,8.0,8.0,13.0,7.0,3646.0,68.0,824.0
2023-1049,Auckland,Hard,32,I,20230102,284,213550,,WC,Sofia Kenin,R,170.0,USA,24.1,216133,,,Xin Yu Wang,R,182.0,CHN,21.2,7-6(6) 6-3,3,R32,96.0,2.0,2.0,77.0,59.0,43.0,7.0,11.0,6.0,8.0,2.0,2.0,65.0,29.0,21.0,16.0,10.0,4.0,7.0,227.0,284.0,86.0,708.0
2023-1049,Auckland,Hard,32,I,20230102,283,200748,,WC,Venus Williams,R,185.0,USA,42.5,220465,,Q,Katie Volynets,R,,USA,21.0,7-6(4) 6-2,3,R32,104.0,2.0,4.0,60.0,40.0,32.0,7.0,10.0,0.0,2.0,1.0,2.0,73.0,49.0,32.0,7.0,10.0,7.0,11.0,1003.0,13.0,113.0,556.0
2023-1049,Auckland,Hard,32,I,20230102,282,202684,,,Lin Zhu,R,173.0,CHN,28.9,201483,6.0,,Madison Brengle,R,168.0,USA,32.7,4-6 7-6(6) 6-4,3,R32,168.0,0.0,1.0,122.0,74.0,39.0,26.0,16.0,12.0,19.0,0.0,1.0,100.0,77.0,43.0,9.0,16.0,3.0,10.0,84.0,712.0,57.0,888.0
2023-1049,Auckland,Hard,32,I,20230102,281,214149,,Q,Viktoria Hruncakova,R,,SVK,24.6,211095,4.0,,Bernarda Pera,L,175.0,USA,28.0,6-4 6-4,3,R32,96.0,9.0,2.0,65.0,42.0,32.0,11.0,10.0,6.0,7.0,4.0,9.0,79.0,49.0,33.0,11.0,10.0,7.0,10.0,134.0,467.0,44.0,1097.0
2023-1049,Auckland,Hard,32,I,20230102,280,221054,,,Emma Raducanu,R,175.0,GBR,20.1,222258,,,Linda Fruhvirtova,R,,CZE,17.6,4-6 6-4 6-2,3,R32,148.0,2.0,2.0,87.0,57.0,37.0,14.0,14.0,4.0,7.0,5.0,2.0,108.0,73.0,49.0,12.0,14.0,8.0,13.0,78.0,755.0,79.0,746.0
2023-1049,Auckland,Hard,32,I,20230102,279,201616,,,Lauren Davis,R,157.0,USA,29.2,214461,,,Tamara Zidansek,R,168.0,SLO,25.0,6-2 6-1,3,R32,74.0,2.0,1.0,53.0,32.0,22.0,13.0,8.0,3.0,4.0,1.0,4.0,48.0,27.0,14.0,7.0,7.0,3.0,8.0,87.0,706.0,85.0,709.0
2023-1049,Auckland,Hard,32,I,20230102,278,203575,7.0,,Danka Kovinic,R,169.0,MNE,28.1,211702,,Q,Nao Hibino,R,163.0,JPN,28.0,6-1 6-4,3,R32,74.0,4.0,2.0,55.0,33.0,28.0,11.0,9.0,3.0,4.0,1.0,6.0,47.0,29.0,17.0,6.0,8.0,2.0,6.0,60.0,879.0,138.0,451.0
2023-1049,Auckland,Hard,32,I,20230102,277,201606,8.0,,Rebecca Marino,R,183.0,CAN,32.0,213646,,,Dalma Galfi,R,178.0,HUN,24.3,6-3 7-6(3),3,R32,86.0,4.0,1.0,69.0,52.0,38.0,9.0,11.0,5.0,7.0,6.0,0.0,72.0,54.0,33.0,10.0,10.0,7.0,10.0,63.0,859.0,83.0,715.0
2023-1049,Auckland,Hard,32,I,20230102,275,211814,,,Julia Grabher,R,170.0,AUT,26.5,206124,,,Tereza Martincova,R,178.0,CZE,28.1,5-7 6-1 6-2,3,R32,117.0,4.0,10.0,89.0,51.0,32.0,16.0,13.0,3.0,8.0,0.0,3.0,91.0,71.0,33.0,10.0,14.0,8.0,17.0,82.0,729.0,71.0,800.0
2023-1049,Auckland,Hard,32,I,20230102,274,220367,3.0,,Leylah Fernandez,L,168.0,CAN,20.3,259104,,WC,Brenda Fruhvirtova,R,,CZE,15.7,6-1 6-1,3,R32,61.0,3.0,2.0,39.0,23.0,18.0,12.0,7.0,4.0,4.0,1.0,3.0,50.0,34.0,16.0,5.0,7.0,5.0,10.0,40.0,1193.0,132.0,470.0
2023-1049,Auckland,Hard,32,I,20230102,273,214096,,,Karolina Muchova,R,178.0,CZE,26.3,216016,5.0,,Xiyu Wang,L,,CHN,21.7,5-3 RET,3,R32,38.0,1.0,0.0,22.0,16.0,14.0,2.0,4.0,0.0,0.0,0.0,1.0,31.0,22.0,16.0,4.0,5.0,2.0,3.0,151.0,416.0,50.0,997.0
2023-1049,Auckland,Hard,32,I,20230102,272,211817,,Q,Elena Gabriela Ruse,R,,ROU,25.1,203562,,WC,Erin Routliffe,R,188.0,CAN,27.7,6-2 4-6 6-4,3,R32,144.0,9.0,7.0,86.0,40.0,31.0,23.0,14.0,6.0,10.0,3.0,2.0,102.0,64.0,37.0,16.0,14.0,6.0,12.0,116.0,547.0,855.0,21.0
2023-1049,Auckland,Hard,32,I,20230102,271,215020,,,Anna Blinkova,R,179.0,RUS,24.3,220714,,,Elisabetta Cocciaretto,R,,ITA,21.9,6-4 4-6 7-5,3,R32,149.0,9.0,6.0,98.0,60.0,42.0,19.0,16.0,4.0,7.0,6.0,1.0,98.0,60.0,36.0,23.0,16.0,6.0,10.0,73.0,794.0,64.0,850.0
2023-1049,Auckland,Hard,32,I,20230102,270,214119,,Q,Rebeka Masarova,R,186.0,ESP,23.4,201585,2.0,,Sloane Stephens,R,170.0,USA,29.7,6-3 7-6(5),3,R32,111.0,4.0,4.0,71.0,50.0,35.0,8.0,11.0,5.0,8.0,1.0,5.0,90.0,63.0,36.0,10.0,10.0,10.0,14.0,130.0,476.0,37.0,1244.0
2023-2014,Adelaide 2,Hard,32,P,20230109,300,202505,8.0,,Belinda Bencic,R,175.0,SUI,25.8,214082,5.0,,Daria Kasatkina,R,170.0,RUS,25.6,6-0 6-2,3,F,67.0,3.0,2.0,41.0,26.0,23.0,6.0,7.0,0.0,0.0,2.0,1.0,44.0,33.0,14.0,3.0,7.0,2.0,7.0,13.0,2365.0,8.0,3380.0
2023-2014,Adelaide 2,Hard,32,P,20230109,299,202505,8.0,,Belinda Bencic,R,175.0,SUI,25.8,206368,6.0,,Veronika Kudermetova,R,175.0,RUS,25.7,W/O,3,SF,1.0,,,,,,,,,,,,,,,,,,,13.0,2365.0,9.0,2715.0
2023-2014,Adelaide 2,Hard,32,P,20230109,298,214082,5.0,,Daria Kasatkina,R,170.0,RUS,25.6,211651,9.0,,Paula Badosa,R,180.0,ESP,25.1,W/O,3,SF,1.0,,,,,,,,,,,,,,,,,,,8.0,3380.0,11.0,2387.0
2023-2014,Adelaide 2,Hard,32,P,20230109,297,202505,8.0,,Belinda Bencic,R,175.0,SUI,25.8,201614,4.0,,Caroline Garcia,R,177.0,FRA,29.2,6-2 3-6 6-4,3,QF,113.0,9.0,3.0,71.0,45.0,35.0,15.0,13.0,0.0,2.0,11.0,2.0,78.0,51.0,39.0,12.0,14.0,3.0,7.0,13.0,2365.0,4.0,4415.0
2023-2014,Adelaide 2,Hard,32,P,20230109,296,206368,6.0,,Veronika Kudermetova,R,175.0,RUS,25.7,203389,10.0,,Danielle Collins,R,178.0,USA,29.0,4-6 7-6(5) 6-1,3,QF,167.0,6.0,5.0,114.0,70.0,48.0,22.0,15.0,10.0,13.0,5.0,4.0,89.0,46.0,31.0,24.0,14.0,9.0,13.0,9.0,2715.0,14.0,2288.0
2023-2014,Adelaide 2,Hard,32,P,20230109,295,211651,9.0,,Paula Badosa,R,180.0,ESP,25.1,206242,11.0,,Beatriz Haddad Maia,L,185.0,BRA,26.6,7-6(5) 7-5,3,QF,154.0,6.0,6.0,87.0,51.0,39.0,20.0,12.0,2.0,3.0,3.0,5.0,94.0,66.0,49.0,11.0,12.0,8.0,10.0,11.0,2387.0,15.0,2215.0
2023-2014,Adelaide 2,Hard,32,P,20230109,294,214082,5.0,,Daria Kasatkina,R,170.0,RUS,25.6,201520,12.0,,Petra Kvitova,L,183.0,CZE,32.8,6-3 7-6(3),3,QF,92.0,1.0,2.0,62.0,44.0,31.0,7.0,10.0,5.0,8.0,2.0,7.0,66.0,43.0,24.0,9.0,11.0,5.0,10.0,8.0,3380.0,16.0,2176.0
2023-2014,Adelaide 2,Hard,32,P,20230109,293,201614,4.0,,Caroline Garcia,R,177.0,FRA,29.2,211701,,Q,Katerina Siniakova,R,174.0,CZE,26.6,6-3 3-6 7-5,3,R16,135.0,14.0,3.0,93.0,65.0,46.0,12.0,15.0,1.0,4.0,0.0,6.0,102.0,59.0,41.0,21.0,15.0,5.0,9.0,4.0,4415.0,48.0,1000.0
2023-2014,Adelaide 2,Hard,32,P,20230109,292,202505,8.0,,Belinda Bencic,R,175.0,SUI,25.8,214939,,Q,Anna Kalinskaya,R,175.0,RUS,24.1,6-3 6-3,3,R16,91.0,6.0,3.0,57.0,31.0,24.0,10.0,9.0,5.0,7.0,2.0,2.0,63.0,42.0,25.0,6.0,9.0,5.0,10.0,13.0,2365.0,64.0,869.0
2023-2014,Adelaide 2,Hard,32,P,20230109,291,203389,10.0,,Danielle Collins,R,178.0,USA,29.0,213525,,Q,Jil Teichmann,L,170.0,SUI,25.4,6-3 7-6(2),3,R16,102.0,1.0,6.0,63.0,31.0,23.0,18.0,10.0,3.0,5.0,2.0,4.0,75.0,51.0,30.0,12.0,11.0,7.0,11.0,14.0,2288.0,33.0,1350.0
2023-2014,Adelaide 2,Hard,32,P,20230109,290,206368,6.0,,Veronika Kudermetova,R,175.0,RUS,25.7,206420,,,Ekaterina Alexandrova,R,175.0,RUS,28.1,W/O,3,R16,1.0,,,,,,,,,,,,,,,,,,,9.0,2715.0,20.0,1910.0
2023-2014,Adelaide 2,Hard,32,P,20230109,289,206242,11.0,,Beatriz Haddad Maia,L,185.0,BRA,26.6,216153,,LL,Amanda Anisimova,R,180.0,USA,21.3,6-4 7-5,3,R16,118.0,4.0,3.0,74.0,53.0,38.0,9.0,11.0,5.0,6.0,3.0,6.0,80.0,59.0,36.0,8.0,11.0,10.0,13.0,15.0,2215.0,29.0,1467.0
2023-2014,Adelaide 2,Hard,32,P,20230109,288,211651,9.0,,Paula Badosa,R,180.0,ESP,25.1,201466,,LL,Kaia Kanepi,R,181.0,EST,37.5,6-1 7-5,3,R16,83.0,10.0,3.0,58.0,27.0,21.0,17.0,10.0,5.0,7.0,1.0,1.0,66.0,47.0,24.0,9.0,9.0,4.0,9.0,11.0,2387.0,32.0,1405.0
2023-2014,Adelaide 2,Hard,32,P,20230109,287,201520,12.0,,Petra Kvitova,L,183.0,CZE,32.8,221012,,Q,Qinwen Zheng,R,,CHN,20.2,7-6(6) RET,3,R16,71.0,2.0,3.0,51.0,36.0,22.0,6.0,6.0,4.0,6.0,5.0,2.0,40.0,17.0,14.0,7.0,6.0,1.0,3.0,16.0,2176.0,30.0,1455.0
2023-2014,Adelaide 2,Hard,32,P,20230109,286,214082,5.0,,Daria Kasatkina,R,170.0,RUS,25.6,206252,,,Barbora Krejcikova,R,178.0,CZE,27.0,6-2 7-5,3,R16,90.0,6.0,0.0,56.0,38.0,28.0,12.0,10.0,2.0,3.0,3.0,3.0,64.0,41.0,28.0,6.0,10.0,3.0,7.0,8.0,3380.0,21.0,1850.0
2023-2014,Adelaide 2,Hard,32,P,20230109,284,211701,,Q,Katerina Siniakova,R,174.0,CZE,26.6,215713,,LL,Anastasia Potapova,R,175.0,RUS,21.7,6-1 1-0 RET,3,R32,43.0,0.0,3.0,32.0,21.0,15.0,5.0,4.0,6.0,6.0,0.0,3.0,27.0,13.0,6.0,4.0,4.0,2.0,5.0,48.0,1000.0,45.0,1079.0
2023-2014,Adelaide 2,Hard,32,P,20230109,283,214939,,Q,Anna Kalinskaya,R,175.0,RUS,24.1,211533,,,Jelena Ostapenko,R,177.0,LAT,25.5,6-3 6-4,3,R32,79.0,1.0,1.0,59.0,40.0,25.0,8.0,9.0,7.0,10.0,1.0,4.0,60.0,36.0,15.0,10.0,10.0,2.0,8.0,64.0,869.0,18.0,2040.0
2023-2014,Adelaide 2,Hard,32,P,20230109,282,202505,8.0,,Belinda Bencic,R,175.0,SUI,25.8,202469,,WC,Garbine Muguruza,R,182.0,ESP,29.2,6-3 6-4,3,R32,79.0,10.0,2.0,48.0,35.0,31.0,10.0,10.0,0.0,0.0,8.0,2.0,52.0,29.0,20.0,12.0,9.0,0.0,2.0,13.0,2365.0,58.0,923.0
2023-2014,Adelaide 2,Hard,32,P,20230109,281,203389,10.0,,Danielle Collins,R,178.0,USA,29.0,201662,,Q,Karolina Pliskova,R,184.0,CZE,30.8,6-2 6-4,3,R32,76.0,7.0,3.0,56.0,34.0,24.0,11.0,9.0,2.0,4.0,6.0,2.0,63.0,42.0,26.0,4.0,9.0,3.0,8.0,14.0,2288.0,31.0,1426.0
2023-2014,Adelaide 2,Hard,32,P,20230109,280,213525,,Q,Jil Teichmann,L,170.0,SUI,25.4,201499,,,Anastasia Pavlyuchenkova,R,177.0,RUS,31.5,7-5 6-4,3,R32,99.0,5.0,2.0,61.0,37.0,27.0,18.0,11.0,2.0,2.0,1.0,4.0,65.0,37.0,29.0,14.0,11.0,2.0,4.0,33.0,1350.0,365.0,141.0
2023-2014,Adelaide 2,Hard,32,P,20230109,279,206420,,,Ekaterina Alexandrova,R,175.0,RUS,28.1,215096,,WC,Jaimee Fourlis,R,168.0,AUS,23.3,7-5 6-3,3,R32,93.0,6.0,7.0,62.0,36.0,31.0,10.0,10.0,3.0,4.0,0.0,2.0,72.0,48.0,27.0,12.0,11.0,4.0,8.0,20.0,1910.0,160.0,389.0
2023-2014,Adelaide 2,Hard,32,P,20230109,278,206368,6.0,,Veronika Kudermetova,R,175.0,RUS,25.7,201458,,WC,Victoria Azarenka,R,180.0,BLR,33.4,2-6 7-6(4) 6-4,3,R32,178.0,20.0,3.0,100.0,67.0,48.0,17.0,15.0,7.0,10.0,11.0,8.0,118.0,73.0,55.0,18.0,15.0,12.0,14.0,9.0,2715.0,25.0,1597.0
2023-2014,Adelaide 2,Hard,32,P,20230109,277,206242,11.0,,Beatriz Haddad Maia,L,185.0,BRA,26.6,201514,,Q,Sorana Cirstea,R,176.0,ROU,32.7,7-6(5) 6-1,3,R32,107.0,4.0,3.0,56.0,41.0,32.0,9.0,10.0,3.0,4.0,2.0,2.0,80.0,57.0,35.0,9.0,9.0,6.0,9.0,15.0,2215.0,43.0,1112.0
2023-2014,Adelaide 2,Hard,32,P,20230109,276,216153,,LL,Amanda Anisimova,R,180.0,USA,21.3,214643,,,Liudmila Samsonova,R,180.0,RUS,24.1,7-5 6-3,3,R32,86.0,2.0,4.0,68.0,44.0,28.0,12.0,11.0,3.0,6.0,4.0,7.0,52.0,27.0,19.0,7.0,10.0,3.0,8.0,29.0,1467.0,19.0,1964.0
2023-2014,Adelaide 2,Hard,32,P,20230109,275,201466,,LL,Kaia Kanepi,R,181.0,EST,37.5,204411,,WC,Storm Hunter,L,166.0,AUS,28.4,6-2 6-2,3,R32,72.0,3.0,4.0,53.0,29.0,19.0,16.0,8.0,0.0,0.0,0.0,3.0,51.0,33.0,18.0,7.0,8.0,5.0,9.0,32.0,1405.0,227.0,280.0
2023-2014,Adelaide 2,Hard,32,P,20230109,274,211651,9.0,,Paula Badosa,R,180.0,ESP,25.1,204426,,,Anett Kontaveit,R,174.0,EST,27.0,6-4 6-3,3,R32,74.0,5.0,1.0,49.0,31.0,24.0,13.0,9.0,2.0,3.0,5.0,5.0,59.0,37.0,26.0,6.0,10.0,3.0,7.0,11.0,2387.0,17.0,2093.0
2023-2014,Adelaide 2,Hard,32,P,20230109,273,201520,12.0,,Petra Kvitova,L,183.0,CZE,32.8,214981,,,Elena Rybakina,R,184.0,KAZ,23.5,6-3 7-5,3,R32,86.0,5.0,4.0,60.0,37.0,32.0,14.0,11.0,0.0,0.0,7.0,1.0,59.0,37.0,26.0,10.0,10.0,1.0,3.0,16.0,2176.0,23.0,1610.0
2023-2014,Adelaide 2,Hard,32,P,20230109,272,221012,,Q,Qinwen Zheng,R,,CHN,20.2,201603,,LL,Shelby Rogers,R,175.0,USA,30.2,4-6 6-4 6-0,3,R32,144.0,9.0,6.0,91.0,48.0,34.0,22.0,13.0,8.0,10.0,5.0,2.0,84.0,44.0,31.0,15.0,13.0,5.0,10.0,30.0,1455.0,53.0,990.0
2023-2014,Adelaide 2,Hard,32,P,20230109,271,206252,,,Barbora Krejcikova,R,178.0,CZE,27.0,201590,,LL,Alison Riske Amritraj,R,173.0,USA,32.5,6-2 7-6(3),3,R32,123.0,3.0,5.0,72.0,42.0,30.0,18.0,10.0,4.0,5.0,2.0,2.0,80.0,54.0,36.0,9.0,10.0,6.0,9.0,21.0,1850.0,41.0,1180.0
2023-1050,Hobart,Hard,32,I,20230109,300,201616,,Q,Lauren Davis,R,157.0,USA,29.2,220714,,,Elisabetta Cocciaretto,R,,ITA,21.9,7-6(0) 6-2,3,F,108.0,3.0,4.0,73.0,42.0,32.0,15.0,10.0,6.0,7.0,0.0,5.0,74.0,40.0,19.0,21.0,10.0,3.0,6.0,84.0,734.0,67.0,850.0
2023-1050,Hobart,Hard,32,I,20230109,299,201616,,Q,Lauren Davis,R,157.0,USA,29.2,215020,,Q,Anna Blinkova,R,179.0,RUS,24.3,6-3 6-3,3,SF,91.0,2.0,2.0,50.0,24.0,20.0,17.0,9.0,2.0,3.0,2.0,8.0,78.0,42.0,24.0,15.0,9.0,5.0,9.0,84.0,734.0,72.0,809.0
2023-1050,Hobart,Hard,32,I,20230109,298,220714,,,Elisabetta Cocciaretto,R,,ITA,21.9,213550,,WC,Sofia Kenin,R,170.0,USA,24.1,7-5 4-6 6-1,3,SF,128.0,9.0,3.0,94.0,59.0,37.0,21.0,14.0,9.0,12.0,2.0,4.0,92.0,73.0,42.0,9.0,15.0,6.0,12.0,67.0,850.0,280.0,214.0
2023-1050,Hobart,Hard,32,I,20230109,297,215020,,Q,Anna Blinkova,R,179.0,RUS,24.3,201709,8.0,,Yulia Putintseva,R,163.0,KAZ,28.0,6-3 6-4,3,QF,100.0,4.0,4.0,88.0,53.0,31.0,19.0,10.0,9.0,11.0,2.0,1.0,67.0,52.0,27.0,8.0,9.0,4.0,8.0,72.0,809.0,51.0,995.0
2023-1050,Hobart,Hard,32,I,20230109,296,201616,,Q,Lauren Davis,R,157.0,USA,29.2,216133,,LL,Xin Yu Wang,R,182.0,CHN,21.2,6-3 6-3,3,QF,85.0,4.0,1.0,58.0,45.0,30.0,9.0,9.0,4.0,5.0,2.0,2.0,53.0,31.0,18.0,9.0,9.0,2.0,6.0,84.0,734.0,89.0,698.0
