tourney_id,tourney_name,surface,draw_size,tourney_level,tourney_date,match_num,winner_id,winner_seed,winner_entry,winner_name,winner_hand,winner_ht,winner_ioc,winner_age,loser_id,loser_seed,loser_entry,loser_name,loser_hand,loser_ht,loser_ioc,loser_age,score,best_of,round,minutes,w_ace,w_df,w_svpt,w_1stIn,w_1stWon,w_2ndWon,w_SvGms,w_bpSaved,w_bpFaced,l_ace,l_df,l_svpt,l_1stIn,l_1stWon,l_2ndWon,l_SvGms,l_bpSaved,l_bpFaced,winner_rank,winner_rank_points,loser_rank,loser_rank_points
2020-2025,Ostrava,Hard,32,P,20201019,299,201458,4,,Victoria Azarenka,R,180.0,BLR,31.2,206289,,,Maria Sakkari,R,172.0,GRE,25.2,6-1 6-3,3,SF,97.0,3.0,0.0,71.0,58.0,35.0,7.0,8.0,7.0,8.0,2.0,1.0,65.0,45.0,21.0,10.0,8.0,8.0,13.0,14.0,3122.0,23.0,2300.0
2020-2025,Ostrava,Hard,32,P,20201019,298,214544,3,,Aryna Sabalenka,R,182.0,BLR,22.4,206108,,,Jennifer Brady,R,178.0,USA,25.5,6-4 6-4,3,SF,75.0,2.0,3.0,54.0,32.0,23.0,16.0,10.0,5.0,6.0,2.0,1.0,54.0,28.0,21.0,12.0,10.0,0.0,3.0,12.0,3675.0,26.0,2165.0
2020-2025,Ostrava,Hard,32,P,20201019,297,206289,,,Maria Sakkari,R,172.0,GRE,25.2,202460,,,Ons Jabeur,R,167.0,TUN,26.1,3-6 6-3 6-1,3,QF,98.0,7.0,0.0,66.0,43.0,34.0,12.0,12.0,3.0,5.0,6.0,2.0,97.0,56.0,38.0,15.0,13.0,2.0,7.0,23.0,2300.0,32.0,1803.0
2020-2025,Ostrava,Hard,32,P,20201019,296,201458,4,,Victoria Azarenka,R,180.0,BLR,31.2,210722,7,,Elise Mertens,R,179.0,BEL,24.9,6-4 6-1,3,QF,90.0,3.0,1.0,63.0,49.0,36.0,4.0,9.0,3.0,4.0,1.0,3.0,57.0,39.0,22.0,6.0,8.0,2.0,6.0,14.0,3122.0,21.0,2490.0
2020-2025,Ostrava,Hard,32,P,20201019,295,214544,3,,Aryna Sabalenka,R,182.0,BLR,22.4,204427,,Q,Sara Sorribes Tormo,R,176.0,ESP,24.0,0-6 6-4 6-0,3,QF,122.0,1.0,4.0,67.0,40.0,25.0,10.0,11.0,2.0,7.0,0.0,3.0,83.0,56.0,30.0,11.0,11.0,6.0,12.0,12.0,3675.0,73.0,945.0
2020-2025,Ostrava,Hard,32,P,20201019,294,206108,,,Jennifer Brady,R,178.0,USA,25.5,206368,,Q,Veronika Kudermetova,R,175.0,RUS,23.4,6-7(5) 6-3 6-1,3,QF,117.0,14.0,4.0,89.0,59.0,49.0,12.0,14.0,4.0,5.0,6.0,4.0,88.0,55.0,36.0,15.0,14.0,4.0,9.0,26.0,2165.0,47.0,1388.0
2020-2025,Ostrava,Hard,32,P,20201019,293,206289,,,Maria Sakkari,R,172.0,GRE,25.2,202494,1,,Elina Svitolina,R,174.0,UKR,26.1,6-3 6-3,3,R16,76.0,6.0,4.0,51.0,29.0,24.0,10.0,9.0,1.0,3.0,1.0,3.0,60.0,31.0,21.0,8.0,9.0,4.0,9.0,23.0,2300.0,5.0,5260.0
2020-2025,Ostrava,Hard,32,P,20201019,292,202460,,,Ons Jabeur,R,167.0,TUN,26.1,211533,,WC,Jelena Ostapenko,R,177.0,LAT,23.3,6-4 6-4,3,R16,84.0,6.0,5.0,70.0,35.0,22.0,16.0,10.0,2.0,7.0,0.0,3.0,61.0,32.0,16.0,9.0,10.0,4.0,11.0,32.0,1803.0,44.0,1485.0
2020-2025,Ostrava,Hard,32,P,20201019,291,201458,4,,Victoria Azarenka,R,180.0,BLR,31.2,206252,,Q,Barbora Krejcikova,R,178.0,CZE,24.8,2-6 6-2 6-1,3,R16,133.0,6.0,1.0,104.0,69.0,40.0,22.0,12.0,14.0,16.0,2.0,2.0,68.0,39.0,26.0,13.0,11.0,2.0,6.0,14.0,3122.0,85.0,868.0
2020-2025,Ostrava,Hard,32,P,20201019,290,210722,7,,Elise Mertens,R,179.0,BEL,24.9,214096,,,Karolina Muchova,R,178.0,CZE,24.1,6-4 6-2,3,R16,83.0,2.0,2.0,60.0,33.0,27.0,15.0,9.0,5.0,5.0,0.0,1.0,50.0,34.0,23.0,8.0,9.0,1.0,4.0,21.0,2490.0,28.0,1982.0
2020-2025,Ostrava,Hard,32,P,20201019,289,204427,,Q,Sara Sorribes Tormo,R,176.0,ESP,24.0,204426,8,,Anett Kontaveit,R,174.0,EST,24.8,6-1 6-4,3,R16,86.0,0.0,3.0,63.0,42.0,29.0,12.0,9.0,5.0,6.0,1.0,2.0,53.0,36.0,17.0,9.0,8.0,5.0,9.0,73.0,945.0,22.0,2330.0
2020-2025,Ostrava,Hard,32,P,20201019,288,214544,3,,Aryna Sabalenka,R,182.0,BLR,22.4,221103,,Q,Coco Gauff,R,175.0,USA,16.6,1-6 7-5 7-6(2),3,R16,133.0,5.0,5.0,98.0,63.0,40.0,16.0,15.0,3.0,8.0,4.0,7.0,90.0,65.0,41.0,12.0,16.0,0.0,4.0,12.0,3675.0,55.0,1284.0
2020-2025,Ostrava,Hard,32,P,20201019,287,206108,,,Jennifer Brady,R,178.0,USA,25.5,214082,,Q,Daria Kasatkina,R,170.0,RUS,23.4,7-5 6-2,3,R16,106.0,4.0,0.0,75.0,42.0,23.0,22.0,10.0,3.0,5.0,0.0,3.0,73.0,51.0,26.0,8.0,10.0,4.0,9.0,26.0,2165.0,75.0,935.0
2020-2025,Ostrava,Hard,32,P,20201019,286,206368,,Q,Veronika Kudermetova,R,175.0,RUS,23.4,201662,2,,Karolina Pliskova,R,184.0,CZE,28.5,4-6 6-4 6-3,3,R16,116.0,10.0,4.0,86.0,55.0,43.0,10.0,15.0,6.0,10.0,9.0,4.0,85.0,50.0,33.0,12.0,14.0,2.0,7.0,47.0,1388.0,6.0,5205.0
2020-2025,Ostrava,Hard,32,P,20201019,284,206289,,,Maria Sakkari,R,172.0,GRE,25.2,201697,,WC,Kristyna Pliskova,L,184.0,CZE,28.5,6-3 6-3,3,R32,79.0,3.0,3.0,61.0,30.0,23.0,18.0,9.0,6.0,7.0,2.0,4.0,62.0,36.0,23.0,7.0,9.0,5.0,9.0,23.0,2300.0,68.0,1020.0
2020-2025,Ostrava,Hard,32,P,20201019,283,202460,,,Ons Jabeur,R,167.0,TUN,26.1,201366,,,Barbora Strycova,R,164.0,CZE,34.5,6-2 6-2,3,R32,74.0,2.0,0.0,44.0,24.0,17.0,13.0,8.0,2.0,3.0,0.0,0.0,59.0,41.0,18.0,9.0,8.0,2.0,7.0,32.0,1803.0,37.0,1630.0
2020-2025,Ostrava,Hard,32,P,20201019,282,211533,,WC,Jelena Ostapenko,R,177.0,LAT,23.3,201549,5,,Petra Martic,R,181.0,CRO,29.7,6-3 6-1,3,R32,58.0,1.0,4.0,53.0,32.0,25.0,9.0,8.0,7.0,8.0,4.0,4.0,44.0,30.0,16.0,3.0,8.0,1.0,6.0,44.0,1485.0,18.0,2850.0
2020-2025,Ostrava,Hard,32,P,20201019,280,206252,,Q,Barbora Krejcikova,R,178.0,CZE,24.8,206124,,Q,Tereza Martincova,R,178.0,CZE,25.9,7-5 6-1,3,R32,75.0,2.0,2.0,54.0,35.0,27.0,8.0,9.0,3.0,5.0,2.0,1.0,50.0,32.0,20.0,4.0,10.0,1.0,7.0,85.0,868.0,121.0,620.0
2020-2025,Ostrava,Hard,32,P,20201019,279,214096,,,Karolina Muchova,R,178.0,CZE,24.1,201533,,,Shuai Zhang,R,177.0,CHN,31.7,6-1 6-1,3,R32,59.0,2.0,0.0,35.0,20.0,17.0,11.0,7.0,0.0,0.0,0.0,4.0,52.0,33.0,14.0,7.0,7.0,5.0,10.0,28.0,1982.0,35.0,1693.0
2020-2025,Ostrava,Hard,32,P,20201019,278,210722,7,,Elise Mertens,R,179.0,BEL,24.9,216153,,,Amanda Anisimova,R,180.0,USA,19.1,6-2 6-3,3,R32,72.0,1.0,0.0,54.0,38.0,29.0,7.0,8.0,5.0,5.0,0.0,1.0,60.0,44.0,25.0,6.0,9.0,5.0,9.0,21.0,2490.0,30.0,1905.0
2020-2025,Ostrava,Hard,32,P,20201019,277,204426,8,,Anett Kontaveit,R,174.0,EST,24.8,206420,,,Ekaterina Alexandrova,R,175.0,RUS,25.9,4-6 6-2 7-6(6),3,R32,134.0,3.0,6.0,115.0,71.0,40.0,19.0,15.0,8.0,15.0,3.0,6.0,93.0,55.0,29.0,14.0,15.0,2.0,10.0,22.0,2330.0,33.0,1775.0
2020-2025,Ostrava,Hard,32,P,20201019,276,204427,,Q,Sara Sorribes Tormo,R,176.0,ESP,24.0,202663,,,Magda Linette,R,171.0,POL,28.6,6-1 6-3,3,R32,74.0,0.0,2.0,44.0,34.0,22.0,4.0,8.0,2.0,4.0,0.0,1.0,47.0,31.0,13.0,5.0,8.0,2.0,8.0,73.0,945.0,40.0,1573.0
2020-2025,Ostrava,Hard,32,P,20201019,275,221103,,Q,Coco Gauff,R,175.0,USA,16.6,211701,,WC,Katerina Siniakova,R,174.0,CZE,24.4,7-5 6-4,3,R32,95.0,2.0,6.0,64.0,47.0,32.0,5.0,11.0,2.0,5.0,0.0,2.0,71.0,43.0,23.0,14.0,11.0,6.0,11.0,55.0,1284.0,65.0,1075.0
2020-2025,Ostrava,Hard,32,P,20201019,273,214082,,Q,Daria Kasatkina,R,170.0,RUS,23.4,214981,6,,Elena Rybakina,R,184.0,KAZ,21.3,6-2 3-6 6-3,3,R32,111.0,0.0,4.0,79.0,58.0,36.0,7.0,13.0,4.0,9.0,1.0,4.0,81.0,47.0,23.0,15.0,13.0,5.0,12.0,75.0,935.0,19.0,2696.0
2020-2025,Ostrava,Hard,32,P,20201019,272,206108,,,Jennifer Brady,R,178.0,USA,25.5,215035,,,Dayana Yastremska,R,175.0,UKR,20.4,3-6 7-6(6) 6-1,3,R32,121.0,12.0,3.0,90.0,52.0,40.0,19.0,15.0,3.0,6.0,3.0,4.0,80.0,47.0,30.0,18.0,13.0,0.0,3.0,26.0,2165.0,29.0,1925.0
2020-2025,Ostrava,Hard,32,P,20201019,271,206368,,Q,Veronika Kudermetova,R,175.0,RUS,23.4,202499,,,Donna Vekic,R,179.0,CRO,24.3,6-2 6-4,3,R32,73.0,8.0,3.0,50.0,30.0,26.0,8.0,9.0,4.0,5.0,3.0,4.0,58.0,33.0,18.0,12.0,9.0,3.0,7.0,47.0,1388.0,31.0,1880.0
2020-0528,Linz,Hard,32,I,20201109,300,214544,1,,Aryna Sabalenka,R,182.0,BLR,22.5,210722,2,,Elise Mertens,R,179.0,BEL,24.9,7-5 6-2,3,F,102.0,3.0,7.0,73.0,44.0,33.0,12.0,10.0,6.0,8.0,3.0,3.0,71.0,45.0,27.0,7.0,10.0,5.0,10.0,11.0,4045.0,21.0,2530.0
2020-0528,Linz,Hard,32,I,20201109,299,214544,1,,Aryna Sabalenka,R,182.0,BLR,22.5,206252,,,Barbora Krejcikova,R,178.0,CZE,24.8,7-5 4-6 6-3,3,SF,123.0,14.0,6.0,89.0,58.0,42.0,19.0,16.0,2.0,5.0,10.0,6.0,106.0,67.0,49.0,14.0,15.0,11.0,15.0,11.0,4045.0,74.0,947.0
2020-0528,Linz,Hard,32,I,20201109,298,210722,2,,Elise Mertens,R,179.0,BEL,24.9,206420,4,,Ekaterina Alexandrova,R,175.0,RUS,25.9,2-6 6-1 7-5,3,SF,125.0,7.0,11.0,89.0,54.0,40.0,9.0,14.0,4.0,9.0,3.0,3.0,68.0,35.0,23.0,13.0,13.0,1.0,7.0,21.0,2530.0,33.0,1775.0
2020-0528,Linz,Hard,32,I,20201109,297,214544,1,,Aryna Sabalenka,R,182.0,BLR,22.5,206219,,Q,Oceane Dodin,R,,FRA,24.0,6-3 3-3 RET,3,QF,74.0,8.0,1.0,51.0,41.0,29.0,5.0,8.0,0.0,1.0,4.0,7.0,62.0,30.0,19.0,14.0,7.0,8.0,10.0,11.0,4045.0,115.0,646.0
2020-0528,Linz,Hard,32,I,20201109,296,206252,,,Barbora Krejcikova,R,178.0,CZE,24.8,205925,,,Aliaksandra Sasnovich,R,174.0,BLR,26.6,6-3 6-1,3,QF,67.0,6.0,1.0,45.0,26.0,20.0,12.0,8.0,1.0,2.0,1.0,5.0,53.0,32.0,20.0,4.0,8.0,4.0,9.0,74.0,947.0,92.0,798.0
2020-0528,Linz,Hard,32,I,20201109,295,206420,4,,Ekaterina Alexandrova,R,175.0,RUS,25.9,206408,6,,Nadia Podoroska,R,170.0,ARG,23.7,6-2 6-1,3,QF,58.0,4.0,4.0,51.0,31.0,25.0,11.0,8.0,2.0,2.0,0.0,1.0,39.0,29.0,10.0,7.0,7.0,2.0,6.0,33.0,1775.0,48.0,1356.0
2020-0528,Linz,Hard,32,I,20201109,294,210722,2,,Elise Mertens,R,179.0,BEL,24.9,206368,5,,Veronika Kudermetova,R,175.0,RUS,23.5,6-4 6-1,3,QF,90.0,3.0,4.0,55.0,26.0,21.0,15.0,8.0,3.0,4.0,0.0,4.0,59.0,26.0,12.0,16.0,9.0,5.0,10.0,21.0,2530.0,46.0,1453.0
2020-0528,Linz,Hard,32,I,20201109,293,214544,1,,Aryna Sabalenka,R,182.0,BLR,22.5,201527,,Q,Stefanie Voegele,R,170.0,SUI,30.6,6-0 6-3,3,R16,67.0,2.0,3.0,55.0,36.0,27.0,11.0,8.0,9.0,9.0,1.0,4.0,52.0,28.0,18.0,7.0,7.0,2.0,6.0,11.0,4045.0,124.0,618.0
2020-0528,Linz,Hard,32,I,20201109,292,206219,,Q,Oceane Dodin,R,,FRA,24.0,201514,,,Sorana Cirstea,R,176.0,ROU,30.5,6-4 6-4,3,R16,84.0,2.0,1.0,56.0,37.0,29.0,11.0,10.0,5.0,6.0,2.0,4.0,71.0,49.0,28.0,13.0,10.0,7.0,10.0,115.0,646.0,87.0,839.0
2020-0528,Linz,Hard,32,I,20201109,291,206252,,,Barbora Krejcikova,R,178.0,CZE,24.8,213889,,,Greet Minnen,R,,BEL,23.2,5-7 7-6(7) 6-4,3,R16,171.0,10.0,7.0,119.0,71.0,52.0,22.0,17.0,8.0,10.0,11.0,7.0,136.0,80.0,53.0,28.0,17.0,5.0,7.0,74.0,947.0,110.0,669.0
2020-0528,Linz,Hard,32,I,20201109,290,205925,,,Aliaksandra Sasnovich,R,174.0,BLR,26.6,213544,,Q,Jana Fett,R,168.0,CRO,24.0,3-6 6-1 6-3,3,R16,131.0,6.0,2.0,92.0,46.0,31.0,21.0,12.0,6.0,10.0,7.0,13.0,93.0,48.0,33.0,11.0,13.0,6.0,13.0,92.0,798.0,236.0,272.0
2020-0528,Linz,Hard,32,I,20201109,289,206408,6,,Nadia Podoroska,R,170.0,ARG,23.7,202429,,,Camila Giorgi,R,168.0,ITA,28.8,6-7(4) 6-1 6-4,3,R16,152.0,1.0,3.0,111.0,77.0,50.0,18.0,15.0,6.0,9.0,5.0,8.0,106.0,57.0,36.0,23.0,14.0,11.0,17.0,48.0,1356.0,75.0,940.0
2020-0528,Linz,Hard,32,I,20201109,288,206420,4,,Ekaterina Alexandrova,R,175.0,RUS,25.9,219875,,,Varvara Gracheva,R,,FRA,20.2,7-5 6-1,3,R16,77.0,4.0,6.0,50.0,31.0,25.0,8.0,9.0,2.0,4.0,0.0,4.0,65.0,36.0,21.0,9.0,10.0,6.0,12.0,33.0,1775.0,95.0,778.0
2020-0528,Linz,Hard,32,I,20201109,287,206368,5,,Veronika Kudermetova,R,175.0,RUS,23.5,201551,,,Arantxa Rus,L,180.0,NED,29.9,6-4 1-6 6-3,3,R16,102.0,7.0,4.0,67.0,38.0,28.0,17.0,13.0,0.0,2.0,3.0,3.0,87.0,66.0,45.0,11.0,13.0,8.0,10.0,46.0,1453.0,72.0,971.0
2020-0528,Linz,Hard,32,I,20201109,286,210722,2,,Elise Mertens,R,179.0,BEL,24.9,201329,,WC,Vera Zvonareva,R,172.0,RUS,36.1,6-4 5-7 6-2,3,R16,152.0,4.0,9.0,91.0,54.0,36.0,15.0,15.0,7.0,12.0,0.0,1.0,112.0,71.0,33.0,25.0,15.0,12.0,19.0,21.0,2530.0,173.0,411.0
2020-0528,Linz,Hard,32,I,20201109,285,214544,1,,Aryna Sabalenka,R,182.0,BLR,22.5,211148,,,Jasmine Paolini,R,160.0,ITA,24.8,6-4 6-4,3,R32,86.0,11.0,4.0,65.0,37.0,27.0,15.0,10.0,3.0,5.0,2.0,0.0,80.0,53.0,27.0,16.0,10.0,12.0,16.0,11.0,4045.0,94.0,785.0
2020-0528,Linz,Hard,32,I,20201109,284,201527,,Q,Stefanie Voegele,R,170.0,SUI,30.6,214149,,,Viktoria Hruncakova,R,,SVK,22.4,7-6(3) 6-3,3,R32,91.0,5.0,5.0,79.0,44.0,39.0,13.0,11.0,4.0,6.0,8.0,1.0,70.0,38.0,24.0,15.0,10.0,5.0,8.0,124.0,618.0,96.0,775.0
2020-0528,Linz,Hard,32,I,20201109,283,201514,,,Sorana Cirstea,R,176.0,ROU,30.5,211814,,WC,Julia Grabher,R,170.0,AUT,24.3,2-3 RET,3,R32,42.0,0.0,0.0,32.0,20.0,11.0,7.0,3.0,5.0,6.0,0.0,1.0,17.0,10.0,7.0,3.0,2.0,1.0,1.0,87.0,839.0,225.0,286.0
2020-0528,Linz,Hard,32,I,20201109,282,206219,,Q,Oceane Dodin,R,,FRA,24.0,213525,7,,Jil Teichmann,L,170.0,SUI,23.3,1-6 6-4 6-2,3,R32,103.0,5.0,6.0,71.0,39.0,24.0,15.0,12.0,5.0,10.0,12.0,3.0,83.0,57.0,32.0,14.0,13.0,9.0,15.0,115.0,646.0,57.0,1206.0
2020-0528,Linz,Hard,32,I,20201109,281,213889,,,Greet Minnen,R,,BEL,23.2,215035,3,,Dayana Yastremska,R,175.0,UKR,20.4,6-4 6-3,3,R32,77.0,3.0,1.0,59.0,33.0,20.0,15.0,9.0,4.0,7.0,3.0,8.0,70.0,39.0,25.0,8.0,10.0,4.0,10.0,110.0,669.0,29.0,1925.0
2020-0528,Linz,Hard,32,I,20201109,280,206252,,,Barbora Krejcikova,R,178.0,CZE,24.8,211552,,Q,Harmony Tan,R,,FRA,23.1,6-3 5-7 6-2,3,R32,126.0,4.0,6.0,89.0,45.0,31.0,20.0,14.0,6.0,10.0,6.0,3.0,100.0,62.0,38.0,15.0,15.0,11.0,18.0,74.0,947.0,240.0,270.0
2020-0528,Linz,Hard,32,I,20201109,279,213544,,Q,Jana Fett,R,168.0,CRO,24.0,206124,,Q,Tereza Martincova,R,178.0,CZE,26.0,6-2 3-1 RET,3,R32,48.0,4.0,2.0,34.0,17.0,15.0,11.0,6.0,1.0,1.0,1.0,2.0,38.0,30.0,16.0,4.0,6.0,6.0,9.0,236.0,272.0,121.0,630.0
2020-0528,Linz,Hard,32,I,20201109,278,205925,,,Aliaksandra Sasnovich,R,174.0,BLR,26.6,211095,8,,Bernarda Pera,L,175.0,USA,25.9,6-3 6-1,3,R32,79.0,1.0,5.0,59.0,32.0,22.0,15.0,8.0,6.0,7.0,3.0,2.0,64.0,37.0,22.0,8.0,8.0,9.0,14.0,92.0,798.0,61.0,1105.0
2020-0528,Linz,Hard,32,I,20201109,277,206408,6,,Nadia Podoroska,R,170.0,ARG,23.7,201593,,,Irina Camelia Begu,R,181.0,ROU,30.2,6-4 6-4,3,R32,103.0,1.0,1.0,82.0,56.0,31.0,18.0,10.0,5.0,7.0,1.0,1.0,58.0,35.0,23.0,11.0,10.0,6.0,10.0,48.0,1356.0,76.0,932.0
2020-0528,Linz,Hard,32,I,20201109,276,202429,,,Camila Giorgi,R,168.0,ITA,28.8,204427,,,Sara Sorribes Tormo,R,176.0,ESP,24.0,6-3 5-7 6-4,3,R32,158.0,1.0,9.0,101.0,55.0,33.0,22.0,16.0,3.0,9.0,0.0,3.0,93.0,61.0,37.0,13.0,15.0,5.0,12.0,75.0,940.0,65.0,1040.0
2020-0528,Linz,Hard,32,I,20201109,275,219875,,,Varvara Gracheva,R,,FRA,20.2,215290,,LL,Katarina Zavatska,R,173.0,UKR,20.7,6-4 7-5,3,R32,109.0,2.0,2.0,76.0,55.0,38.0,12.0,11.0,7.0,8.0,1.0,1.0,63.0,43.0,29.0,9.0,11.0,1.0,4.0,95.0,778.0,118.0,634.0
2020-0528,Linz,Hard,32,I,20201109,274,206420,4,,Ekaterina Alexandrova,R,175.0,RUS,25.9,211701,,,Katerina Siniakova,R,174.0,CZE,24.5,6-3 6-4,3,R32,79.0,6.0,3.0,65.0,45.0,33.0,8.0,9.0,5.0,6.0,5.0,0.0,70.0,53.0,31.0,7.0,10.0,5.0,9.0,33.0,1775.0,64.0,1075.0
2020-0528,Linz,Hard,32,I,20201109,273,206368,5,,Veronika Kudermetova,R,175.0,RUS,23.5,202482,,WC,Barbara Haas,R,165.0,AUT,24.6,6-0 6-0,3,R32,53.0,3.0,2.0,34.0,20.0,17.0,8.0,6.0,2.0,2.0,0.0,8.0,46.0,22.0,9.0,6.0,6.0,6.0,12.0,46.0,1453.0,148.0,500.0
2020-0528,Linz,Hard,32,I,20201109,272,201551,,,Arantxa Rus,L,180.0,NED,29.9,214461,,,Tamara Zidansek,R,168.0,SLO,22.8,6-4 6-4,3,R32,71.0,0.0,5.0,59.0,38.0,29.0,9.0,10.0,5.0,7.0,0.0,3.0,50.0,34.0,18.0,9.0,10.0,1.0,5.0,72.0,971.0,86.0,840.0
2020-0528,Linz,Hard,32,I,20201109,271,201329,,WC,Vera Zvonareva,R,172.0,RUS,36.1,216146,,,Marta Kostyuk,R,175.0,UKR,18.3,6-4 6-2,3,R32,89.0,1.0,3.0,60.0,42.0,30.0,7.0,9.0,3.0,5.0,5.0,6.0,71.0,44.0,26.0,10.0,9.0,7.0,12.0,173.0,411.0,98.0,767.0
2020-0528,Linz,Hard,32,I,20201109,270,210722,2,,Elise Mertens,R,179.0,BEL,24.9,211843,,Q,Anhelina Kalinina,R,179.0,UKR,23.7,2-6 6-1 6-2,3,R32,125.0,7.0,4.0,87.0,48.0,35.0,17.0,12.0,7.0,10.0,1.0,4.0,95.0,60.0,34.0,15.0,11.0,6.0,11.0,21.0,2530.0,163.0,436.0
2020-W-FC-2020-G1-AM-A-M-COL-VEN-01,Fed Cup G1 RR: COL vs VEN,Clay,2,D,20200205,1,215306,,,Emiliana Arango,R,,COL,19.1,211574,,,Mary Victoria Cancini,R,,VEN,22.3,6-1 6-2,3,RR,59.0,0.0,1.0,44.0,23.0,17.0,15.0,8.0,2.0,2.0,0.0,1.0,36.0,23.0,11.0,3.0,7.0,1.0,6.0,542.0,64.0,,
2020-W-FC-2020-G1-AM-A-M-COL-VEN-01,Fed Cup G1 RR: COL vs VEN,Clay,2,D,20200205,2,215785,,,Camila Osorio,R,162.0,COL,18.1,203521,,,Andrea Gamiz,R,162.0,VEN,27.2,7-6(4) 6-4,3,RR,108.0,3.0,6.0,83.0,56.0,29.0,11.0,11.0,11.0,16.0,0.0,3.0,70.0,46.0,23.0,10.0,11.0,1.0,7.0,201.0,291.0,506.0,72.0
2020-W-FC-2020-G1-AM-A-M-PAR-COL-01,Fed Cup G1 RR: PAR vs COL,Clay,2,D,20200207,1,215306,,,Emiliana Arango,R,,COL,19.1,216150,,,Lara Escauriza,R,,PAR,21.3,6-2 6-1,3,RR,67.0,0.0,2.0,41.0,23.0,14.0,11.0,8.0,0.0,2.0,0.0,9.0,56.0,28.0,16.0,6.0,7.0,4.0,11.0,542.0,64.0,785.0,25.0
2020-W-FC-2020-G1-AM-A-M-PAR-COL-01,Fed Cup G1 RR: PAR vs COL,Clay,2,D,20200207,2,202705,,,Veronica Cepede Royg,R,163.0,PAR,28.0,215785,,,Camila Osorio,R,162.0,COL,18.1,6-1 6-3,3,RR,70.0,3.0,1.0,44.0,28.0,22.0,10.0,8.0,0.0,0.0,0.0,4.0,61.0,37.0,20.0,10.0,8.0,5.0,9.0,150.0,406.0,201.0,291.0
2020-W-FC-2020-G1-AM-A-M-PAR-VEN-01,Fed Cup G1 RR: PAR vs VEN,Clay,2,D,20200206,1,216150,,,Lara Escauriza,R,,PAR,21.3,206387,,,Aymet Uzcategui,U,,VEN,24.1,7-5 0-6 6-4,3,RR,132.0,3.0,5.0,80.0,57.0,28.0,9.0,14.0,5.0,13.0,1.0,7.0,105.0,62.0,34.0,18.0,14.0,13.0,20.0,785.0,25.0,,
2020-W-FC-2020-G1-AM-A-M-PAR-VEN-01,Fed Cup G1 RR: PAR vs VEN,Clay,2,D,20200206,2,202705,,,Veronica Cepede Royg,R,163.0,PAR,28.0,203521,,,Andrea Gamiz,R,162.0,VEN,27.2,6-4 6-3,3,RR,77.0,0.0,4.0,61.0,40.0,25.0,8.0,10.0,5.0,9.0,0.0,2.0,52.0,37.0,18.0,3.0,9.0,2.0,8.0,150.0,406.0,506.0,72.0
2020-W-FC-2020-G1-AM-B-M-ARG-CHI-01,Fed Cup G1 RR: ARG vs CHI,Clay,2,D,20200206,1,206408,,,Nadia Podoroska,R,170.0,ARG,22.9,211903,,,Barbara Gatica,U,,CHI,23.4,6-2 6-3,3,RR,88.0,0.0,2.0,55.0,43.0,27.0,3.0,9.0,5.0,8.0,0.0,3.0,73.0,58.0,26.0,4.0,8.0,5.0,12.0,171.0,343.0,469.0,83.0
2020-W-FC-2020-G1-AM-B-M-ARG-CHI-01,Fed Cup G1 RR: ARG vs CHI,Clay,2,D,20200206,2,202440,,,Paula Ormaechea,R,170.0,ARG,27.3,206037,,,Daniela Seguel,U,171.0,CHI,27.2,6-3 6-3,3,RR,100.0,0.0,3.0,59.0,36.0,26.0,10.0,9.0,1.0,3.0,1.0,1.0,65.0,50.0,26.0,4.0,9.0,8.0,13.0,259.0,220.0,216.0,273.0
2020-W-FC-2020-G1-AM-B-M-ARG-MEX-01,Fed Cup G1 RR: ARG vs MEX,Clay,2,D,20200205,1,206408,,,Nadia Podoroska,R,170.0,ARG,22.9,214782,,,Fernanda Contreras Gomez,R,,MEX,22.3,6-2 6-0,3,RR,65.0,0.0,4.0,42.0,33.0,21.0,3.0,7.0,2.0,4.0,0.0,2.0,44.0,27.0,9.0,4.0,7.0,1.0,8.0,171.0,343.0,462.0,86.0
2020-W-FC-2020-G1-AM-B-M-ARG-MEX-01,Fed Cup G1 RR: ARG vs MEX,Clay,2,D,20200205,2,205892,,,Giuliana Olmos,R,170.0,MEX,26.9,202440,,,Paula Ormaechea,R,170.0,ARG,27.3,6-3 6-4,3,RR,101.0,0.0,1.0,71.0,45.0,28.0,11.0,10.0,7.0,10.0,3.0,6.0,65.0,31.0,21.0,11.0,9.0,5.0,10.0,410.0,105.0,259.0,220.0
2020-W-FC-2020-G1-AM-B-M-ARG-PER-01,Fed Cup G1 RR: ARG vs PER,Clay,2,D,20200207,1,206345,,,Victoria Bosio,R,,ARG,25.3,221332,,,Daianne Hayashida,U,,PER,16.6,7-5 6-1,3,RR,88.0,1.0,7.0,59.0,30.0,21.0,13.0,10.0,6.0,9.0,0.0,8.0,75.0,40.0,20.0,13.0,9.0,5.0,12.0,437.0,93.0,,
2020-W-FC-2020-G1-AM-B-M-ARG-PER-01,Fed Cup G1 RR: ARG vs PER,Clay,2,D,20200207,2,202440,,,Paula Ormaechea,R,170.0,ARG,27.3,222305,,,Romina Ccuno,R,,PER,17.4,6-1 6-1,3,RR,53.0,2.0,3.0,42.0,25.0,18.0,8.0,7.0,1.0,3.0,0.0,6.0,43.0,21.0,10.0,1.0,7.0,2.0,9.0,259.0,220.0,985.0,13.0
